district_id,village_lgd_code,village_name
8,28250,Badesh (393)
8,28091,Badi-Ul Zaman (411)
8,28645,Badowal (109)
8,28822,Badowal Kalan (338)
8,28823,Badowal Khurd (339)
8,28579,Bagha (2)
8,28483,Bagrian (565)
8,28488,Bagrian (714)
8,28707,Bahadar Husain (206)
8,28746,Bahadarpur (222)
8,28513,Bahadarpur Rajoa (18)
8,28295,Bahadur (642)
8,27827,Bahadurpur (25)
8,28322,Bahbal Chak (468)
8,27873,Baheri (693)
8,28302,Bahian (367)
8,27801,Bahmani (269)
8,27922,Bains (170)
8,28391,Bajar (588)
8,28259,Baje Chak (353)
8,28722,Bajjuman (294)
8,28014,Bakhatpur (145)
8,28353,Bakhatpur (489)
8,28025,Bakhshi Wala (138)
8,28720,Bal (290)
8,28047,Bal (404)
8,28966,Bal (469)
8,27802,Bala Pindi (280)
8,28119,Balagan (161)
8,28437,Balagan (503)
8,28576,Balarwal (5)
8,27981,Balim (93)
8,28763,Ballewal (247)
8,28360,Balra (612)
8,28590,Balrampur (88)
8,28398,Balwinda (580)
8,28247,Bandianwala (347)
8,28090,Bangowani (416)
8,27862,Bara (299)
8,28636,Bariar (161)
8,28502,Bariar (321)
8,28591,Bariar (95)
8,27980,Barila Kalan (92)
8,27984,Barila Khurd (87)
8,28175,Barnala (247)
8,28102,Baroia (460)
8,28883,Basant Kot (385)
8,28716,Basarpura (126)
8,28527,Basrai (170)
8,914480,Batala (Gabri)
8,914482,Batala (Sharki) (12)
8,27846,Bathanwala (278)
8,27946,Baupur Afganan (167)
8,27837,Baupur Jattan (39)
8,28318,Bazid Chak (466)
8,28472,Begol (553)
8,27948,Behalpur (65)
8,27914,Behlolpur (186)
8,28918,Behlolpur (457)
8,28692,Behluwal (189)
8,28501,Behrampur (271)
8,28476,Beli (557)
8,28905,Bemb (376)
8,28459,Beri (535)
8,28208,Bhabra (315)
8,28012,Bhadal (121)
8,28282,Bhadana (636)
8,28007,Bhadwan (116)
8,28688,Bhagian (180)
8,28143,Bhago Kanwan (263)
8,28270,Bhagoman (659)
8,28760,Bhagowal (256)
8,28927,Bhagtan Tulian Wala (437)
8,28926,Bhagtana Boharwala (438)
8,28568,Bhagtupur (93)
8,28876,Bhagwanpur (409)
8,28194,Bhagwanpur (672)
8,28068,Bhaika Pind (439)
8,28446,Bhaini Banger (530)
8,28373,Bhaini Kanian (602)
8,28494,Bhaini Khadar (542)
8,28409,Bhaini Mian Khan (566)
8,28371,Bhaini Millwan (703)
8,28370,Bhaini Milman (623)
8,28372,Bhaini Paswal (594)
8,28300,Bhainsa Becharag (615)
8,28512,Bhait (19)
8,28035,Bhakhariwal (151)
8,28813,Bhalowali (317)
8,28530,Bham (32)
8,28642,Bhamboi (146)
8,28529,Bhamri (34)
8,28000,Bhangwan (109)
8,28266,Bhangwan (325)
8,28071,Bhangwan (442)
8,28445,Bhangwan (529)
8,27796,Bharath Qazi Chak (281)
8,27785,Bharial (10)
8,28428,Bharo Harni (494)
8,28556,Bharth (37)
8,28798,Bharthwal (302)
8,28365,Bhatia (619)
8,27893,Bhatoya (673)
8,28225,Bhattian (360)
8,28414,Bhattian (559)
8,28570,Bhattiwal (43)
8,27953,Bhawana (74)
8,28064,Bhekhowali (435)
8,28425,Bhikhari Harni (497)
8,28449,Bhitte Wadh (523)
8,28625,Bhittewad (178)
8,28869,Bhode - Di - Khui (Og)
8,28578,Bhol (3)
8,28180,Bhola (251)
8,28839,Bholeke (364)
8,28606,Bhoma (84)
8,28387,Bhoochh (585)
8,28379,Bhoorian Gujran (596)
8,28386,Bhoorian Sainian (586)
8,28118,Bhopar Saidan (153)
8,28053,Bhujraj (414)
8,28171,Bhukra (243)
8,28263,Bhule Chak (362)
8,28131,Bhulia (196)
8,28754,Bhullar (234)
8,28351,Bhumbli (379)
8,28223,Bhun (326)
8,28366,Bhundewal (620)
8,27883,Bianpur (683)
8,28099,Bidhipur (459)
8,28768,Bijliwal (257)
8,27991,Bishan Kot (127)
8,28786,Bishniwal (308)
8,28408,Bisopur (710)
8,27965,Bohar Wadala (79)
8,28603,Boja (82)
8,28600,Bolewal (80)
8,28615,Boparai (101)
8,28037,Boparai (220)
8,28405,Borey (708)
8,28539,Brahm (51)
8,28015,Buche Nangal (143)
8,28498,Budha Bela (723)
8,28468,Budhai (549)
8,27917,Bugna (183)
8,28646,Bujianwali (110)
8,28074,Bulewal (445)
8,28789,Bullowal (274)
8,28649,Bure Nangal (116)
8,28778,Burj Araian (277)
8,28337,Buttar Kalan (515)
8,28092,Buzurgwal (410)
8,28127,Chaguwala (160)
8,28690,Chah Gill (186)
8,28710,Chahal Kalan (133)
8,28709,Chahal Khurd (209)
8,28174,Chahia (246)
8,28880,Chainewal (407)
8,28376,Chak Abdul Bari (605)
8,27892,Chak Alia (674)
8,28161,Chak Araian (204)
8,28042,Chak Baroia (400)
8,28563,Chak Bhagtupur (91)
8,28078,Chak Bhangwan (447)
8,28574,Chak Chau (64)
8,28045,Chak Depewal (403)
8,27933,Chak Khagar (62)
8,28730,Chak Khasa (286)
8,28904,Chak Mehman (377)
8,28031,Chak Nurowali (147)
8,27926,Chak Raja (46)
8,27792,Chak Ram Sahai (7)
8,28399,Chak Sharif (581)
8,28584,Chak Sidhwan (71)
8,27967,Chak Takhatpur (85)
8,28637,Chak Tara (149)
8,28162,Chak Tarara (206)
8,28531,Chak Wasan (30)
8,28420,Chak Yaqub (573)
8,28937,Chakanwali (456)
8,27832,Chakri (27)
8,28440,Chamiari (505)
8,28278,Chandar Bhan (645)
8,28767,Chandke (253)
8,28856,Chandu Manj (393)
8,28932,Chandu Nangal (445)
8,28848,Chandu Suja (322)
8,27966,Chandu Wadala (84)
8,28851,Chatha (388)
8,28572,Chau Chak (62)
8,28314,Chaudharpur (461)
8,28643,Chaudhriwal (112)
8,27829,Chauntra (52)
8,28919,Chaura (452)
8,27958,Chaura (66)
8,28614,Chaura (98)
8,28297,Chawa (617)
8,28196,Chechia Choria (702)
8,27871,Chechian (695)
8,28685,Cheema (177)
8,28537,Cheema (49)
8,28587,Cheema Kalan (69)
8,28567,Chhailowal (90)
8,28712,Chhapianwali (130)
8,28358,Chhaurian Bangar (610)
8,28364,Chhawala (625)
8,28382,Chhawrian Bet (597)
8,28404,Chhichhra (579)
8,28076,Chhina (454)
8,28199,Chhina Bet (646)
8,28343,Chhina Retwala (509)
8,28561,Chhina Viran (41)
8,28721,Chhit (293)
8,27957,Chhod (67)
8,27988,Chhohan (80)
8,28041,Chhotepur (399)
8,28475,Chib (556)
8,28831,Chichrewal (326)
8,28020,Chikri (129)
8,28819,Chitaurgarh (334)
8,27806,Chitti (37)
8,28461,Chochna (537)
8,28608,Chone (106)
8,28357,Chopra (609)
8,28775,Choranwali (276)
8,28158,Chour (210)
8,27901,Chuhar Chak (310)
8,28077,Chuhar Chak (469)
8,28279,Chuharpur (637)
8,28713,Chuhewal (128)
8,27874,Chunta (605)
8,28507,Colony Along Jail Road On Dinanagar Road (Adjacent To Scheme No.5 ) (Og)
8,28779,Dabanwala (275)
8,28133,Daburi (198)
8,28784,Daburji (268)
8,28058,Dado Wala (428)
8,28821,Dadujodh (337)
8,28105,Dadwan (394)
8,28150,Dakhla (155)
8,28210,Dakhla (662)
8,28585,Dakoha (66)
8,28179,Dala (252)
8,28986,Dala (490)
8,28861,Dalam (398)
8,28849,Dale Chack (386)
8,28002,Dalelpur (111)
8,28198,Dalelpur (700)
8,27900,Daliya (309)
8,28628,Dalla (168)
8,28288,Dalla (639)
8,28430,Dalla Gorian (607)
8,28853,Damodar (389)
8,28325,Danianwali (479)
8,28378,Darapur (600)
8,28582,Darewali (74)
8,28466,Datarpur (538)
8,28675,Daulatpur (196)
8,28285,Dauwal (624)
8,27855,Deeda (289)
8,28896,Dehar (426)
8,28345,Dehriwala (483)
8,27961,Dehriwala (77)
8,28046,Devidaspur (407)
8,27995,Dewal (106)
8,28167,Dewal (240)
8,28663,Dhadayala Nazara (142)
8,28792,Dhadiala Natt (296)
8,28463,Dhakar (540)
8,27877,Dhaki (689)
8,27864,Dhamrai (297)
8,28441,Dhandal (519)
8,28825,Dhande (355)
8,28558,Dhande (39)
8,28634,Dhandoi (156)
8,28684,Dhanne (182)
8,28528,Dhapai (35)
8,28617,Dharamkot (102)
8,28976,Dharamkot (477)
8,28762,Dharamkot Bagga (250)
8,28682,Dhariwal (181)
8,28255,Dhariwal (350)
8,28553,Dhariwal (44)
8,28275,Dhariwal (655)
8,28328,Dhariwal Bhoja (475)
8,28344,Dhariwal Kalan (485)
8,914491,Dhariwal MCI
8,28983,Dharmabad (488)
8,28213,Dharo Chak (328)
8,28914,Dharowali (420)
8,28737,Dhaulpur (279)
8,28854,Dhawan (390)
8,28393,Dhaway (592)
8,28877,Dhesian (404)
8,28438,Dhesian (504)
8,28884,Dhianpur (383)
8,27983,Dhidowal (86)
8,28641,Dhiha (147)
8,28899,Dhilwan (416)
8,28067,Dhindsa (438)
8,28454,Dhindsa (525)
8,28732,Dhir (285)
8,28610,Dhira (162)
8,28538,Dhirowal (12)
8,28700,Dhupsari (203)
8,28146,Dhut ( 200)
8,28749,Dialgarh (227)
8,914490,Dinanagar MCI
8,28702,Diwaniwal (199)
8,27856,Doaba (294)
8,27795,Doburji (1)
8,27860,Doburji (300)
8,28891,Doburji (431)
8,28073,Doburji (444)
8,27799,Dodwan (279)
8,28837,Dogar (353)
8,27941,Dorangla (175)
8,27962,Dostpur (76)
8,27944,Dugri (170)
8,28052,Dula Nangal (415)
8,28873,Dulowal (414)
8,28783,Dult (267)
8,28433,Duluwana (487)
8,28679,Dunia Sandhu (194)
8,28875,Durgabad (410)
8,28317,Faizulla Chak (465)
8,28866,Fajlabad (403)
8,27881,Fakkarpur (685)
8,27811,Faridpur (35)
8,900205,Fateh Garh Churian(Out Side M.C.)
8,28504,Fateh Nangal (Ct)
8,28867,Fatehgarh Churian ( 336 )
8,28362,Fatehpur (618)
8,27963,Fatehpur (75)
8,28496,Fattu Barkat (721)
8,28888,Fattupur (428)
8,28267,Gadarian (324)
8,28070,Gadarian (441)
8,27956,Gaddi Kalan (69)
8,27950,Gaddi Khurd (70)
8,28085,Gagowali (425)
8,27835,Gahlari (42)
8,28381,Gahlarian (598)
8,28062,Gajju Gazi (436)
8,28546,Galowal (54)
8,28607,Gande Ke (85)
8,28181,Gandhian (318)
8,28141,Ganja (187)
8,28140,Ganji (188)
8,28913,Gazi Nangal (418)
8,28265,Gazikot (644)
8,28233,Gaznipur (234)
8,28805,Ghane Ke Banger (310)
8,28992,Ghanie-Key Bet (495)
8,28824,Gharkian (354)
8,28640,Ghas (145)
8,28725,Ghasitpur (287)
8,27868,Ghesal (697)
8,28793,Ghoga (298)
8,28412,Ghookla (561)
8,28471,Ghorewah (552)
8,28413,Ghot Kalan (558)
8,28453,Ghot Khurd (524)
8,28264,Ghot Pokhar (361)
8,28183,Ghulla (320)
8,28917,Ghuman (458)
8,28571,Ghuman (61)
8,28081,Ghuman Kalan (450)
8,28080,Ghuman Khurd (449)
8,28228,Ghurala (355)
8,28176,Gidar Windi (248)
8,28518,Gilbob (15)
8,28533,Gill (27)
8,28083,Gill (431)
8,28342,Gill (508)
8,28747,Gillanwali (231)
8,28902,Gillanwali (380)
8,28506,Gobind Nagar Colony Along Gurdaspur Amritsar Road (Og)
8,28291,Godhar (630)
8,28075,Godharpur (446)
8,28974,Gola Dhola (473)
8,27869,Gopalia (699)
8,28519,Gopalpur (29)
8,28479,Gorsian (564)
8,28021,Gosal (132)
8,28893,Gowara (429)
8,28681,Granthgarh (184)
8,28781,Gujjarpura (265)
8,27885,Gulelra (682)
8,28975,Gunia (476)
8,28038,Gunian (222)
8,28368,Gunjian (603)
8,28374,Gunopur (601)
8,28987,Gurchak (492)
8,28246,Gurdas Nangal (348)
8,914489,Gurdaspur MCI
8,914488,Gurdaspur MCI And Og
8,28363,Guria (626)
8,27861,Gwalia (301)
8,27887,Habibpur (679)
8,28956,Hakim Beg (340)
8,27999,Hakimpur (108)
8,27920,Hakimpur (180)
8,28173,Halla (245)
8,28473,Hambowal (554)
8,28526,Harchowal (33)
8,28170,Hardo Bathwala (338)
8,28121,Hardo Chhani (163)
8,28729,Hardo Jhanda (288)
8,28957,Hardorwal (341)
8,28868,"Harijan Colony,I.T.I.Balmiki Graveyard & Dav Hr. Sec. School (Og)"
8,27898,Haripur (306)
8,28633,Harpura (160)
8,28695,Harsian (226)
8,28777,Haruwal (244)
8,28929,Haruwal (439)
8,28727,Hasanpur Kalan (289)
8,28728,Hasanpur Khurd (125)
8,28151,Hassanpur (154)
8,27819,Hassanpur (18)
8,27857,Haveli (293)
8,28427,Haveli Harni (495)
8,28916,Haveli Khurd (459)
8,28915,Haweli Kalan (460)
8,28231,Hayat Nagar (236)
8,28168,Hem Rajpur (241)
8,28113,Hir (223)
8,28271,Hoshiarpur (660)
8,28110,Indranwala (224)
8,27845,Isapur (274)
8,27938,Islampur (55)
8,27848,Ismailpur (276)
8,28416,Jafar Pur (569)
8,28283,Jagatpur Kalan (627)
8,28293,Jagatpur Khurd (640)
8,28415,Jagowal Banger (560)
8,28186,Jahangirpur (311)
8,27810,Jainpur (32)
8,28655,Jaito Sarja (132)
8,27895,Jakria (302)
8,28474,Jalal Pur (555)
8,27925,Jandey (47)
8,27876,Jandi (690)
8,28380,Jangal (599)
8,28803,Janglan (307)
8,28245,Japowal (349)
8,28385,Jati Sarai (595)
8,28276,Jattuwal (654)
8,28114,Jaura Chhittran (221)
8,28757,Jaura Singha (249)
8,28971,Jaurian Khurd (446)
8,28294,Jawalapur (643)
8,27989,Jeo Julahi (81)
8,27804,Jhabkra (4)
8,27853,Jhakhar Pindi (287)
8,28402,Jhanda Gujran (577)
8,28403,Jhanda Lubana (578)
8,27896,Jhande Chak (304)
8,28836,Jhanjian Kalan (358)
8,28827,Jhanjian Khurd (356)
8,27872,Jharoli (694)
8,28256,Jhawar (352)
8,27929,Jhungian (54)
8,28480,Jindhar (547)
8,27918,Jiwan Chak (182)
8,28894,Jiwan Nangal (424)
8,28258,Jiwanwal (341)
8,27805,Jogar (36)
8,28439,Jogi Cheema (506)
8,27993,Jogowal (125)
8,28040,Jogowal (398)
8,28383,Jogowal Bet (593)
8,28613,Johal (97)
8,28069,Johal Nangal (440)
8,28112,Joian (228)
8,28942,Jourian Kalan (466)
8,28621,Kahalwan (169)
8,28941,Kahlanwali(447)
8,27812,Kahna (34)
8,28377,Kahnuwan (606)
8,28093,Kailey Kalan (451)
8,27797,Kaira (282)
8,28830,Kala Afghana (321)
8,28436,Kala Bala (501)
8,28055,Kala Goraya (418)
8,28743,Kala Nangal (235)
8,28165,Kala Nangal (238)
8,27986,Kalanaur (103)
8,28782,Kalar (266)
8,28109,Kale Khurd (225)
8,28639,Kaler (148)
8,28048,Kaler Kalan (408)
8,28100,Kaler Khurd (456)
8,28698,Kalian (200)
8,28248,Kalianpur (390)
8,28193,Kalijpur (671)
8,28340,Kalu Sohal (510)
8,27947,Kalupur (168)
8,28800,Kaluwal (304)
8,28018,Kamalpur (130)
8,28120,Kamalpur Afganan (162)
8,27952,Kamalpur Jattan (73)
8,28741,Kandiala (218)
8,28618,Kandila (164)
8,28771,Kane Gil (260)
8,28104,Kang (405)
8,28545,Kangra (7)
8,28577,Kapoora (4)
8,28361,Karal (613)
8,28671,Karnama (152)
8,28776,Karwalian (278)
8,28406,Kasana (707)
8,28780,Kashtiwal (264)
8,28384,Kathana (587)
8,28508,Kathana (From Distt.Hsp) (455)
8,28138,Kathgarh (194)
8,28961,Kathiala (369)
8,27913,Kathiali (264)
8,27886,Katowal (680)
8,28573,Kaure (63)
8,28616,Kazampur (103)
8,28177,Keshopur (249)
8,28190,Keso Kalal (667)
8,27977,Khadar (91)
8,27934,Khagar (63)
8,28885,Khaira Sultan (382)
8,28560,Khajala (40)
8,28936,Khalilpur (451)
8,900212,Khalsa Colony
8,28766,Khan Fatta (255)
8,28346,Khan Malak (484)
8,28326,Khan Piara (480)
8,28486,Khanian (715)
8,28962,Khanna Chamaran (482)
8,28060,Khanowala (430)
8,28543,Khanpur (53)
8,28444,Khara (528)
8,28182,Kharal (319)
8,28870,Kharal (Og)
8,28290,Kharian (634)
8,28970,Khasanwala (444)
8,28510,Khawaja Bains (496)
8,28898,Khawaza Wardag (422)
8,28812,Khehra (316)
8,28197,Khera (701)
8,28036,Khera Kotli (152)
8,28274,Khichian (656)
8,28842,Khode Baner (363)
8,28963,Khodebet (481)
8,27949,Khogowal (64)
8,28212,Khojepur (322)
8,28668,Khojewal (207)
8,28465,Khojki Pur (545)
8,28515,Khojkipur (16)
8,28132,Khokhar (197)
8,28790,Khokhar (273)
8,28816,Khokhar (331)
8,28243,Khokhar (344)
8,28751,Khokhar Fauji (228)
8,28517,Khokharwal (14)
8,28580,Khokhowal (1)
8,900163,Khothe Behrampur Road
8,27905,Khuda Dadpur (253)
8,28540,Khudi (50)
8,28311,Khunda (381)
8,28349,Khundi (384)
8,28835,Khusar Tahli (360)
8,28467,Khushal Pur (548)
8,28938,Khushhalpur (463)
8,28004,Khushipur (113)
8,27923,Khushipur (176)
8,27915,Khutha (185)
8,27916,Khuthi (184)
8,28511,Kiri Afgana (20)
8,28418,Kiri Afgana (571)
8,28541,Kishan Kot (60)
8,28394,Kishanpur (591)
8,28611,Kohali (163)
8,28878,Kohali (405)
8,28334,Kohar (512)
8,28281,Kohlian (635)
8,28631,Kokalpur (158)
8,27849,Kolian (307)
8,28774,Kot Ahemad Khan (262)
8,28654,Kot Bakhtan (121)
8,28192,Kot Bhalla (650)
8,28332,Kot Budha (482)
8,28450,Kot Dhandal (520)
8,28094,Kot Faridi (452)
8,28424,Kot Jograj (498)
8,28758,Kot Karam Chand (251)
8,28464,Kot Khan Mohamad (544)
8,28847,Kot Khazana (324)
8,28770,Kot Mazlas (259)
8,28001,Kot Mian Sahib (110)
8,28154,Kot Mohan Lal (216)
8,28959,Kot Moulvi (346)
8,28043,Kot Santokh Rai (401)
8,28448,Kot Todar Mal (527)
8,28939,Kotha (462)
8,900147,Kothe (Abadi Ghurala)
8,28030,Kotla (146)
8,28666,Kotla Baja Singh (135)
8,28794,Kotla Bhama (272)
8,28095,Kotla Chahlan (453)
8,28400,Kotla Gujran (576)
8,28079,Kotla Khurd (448)
8,28626,Kotla Moosa (176)
8,27990,Kotla Mughlan (128)
8,28753,Kotla Sahia (233)
8,28726,Kotla Sarf (291)
8,28604,Kotla Subha Singh (107)
8,28696,Kotli Bhan Singh (223)
8,28931,Kotli Daya Ram (443)
8,28808,Kotli Dhadian (314)
8,28485,Kotli Gujjran (712)
8,28411,Kotli Harchandan (568)
8,28581,Kotli Lehal (73)
8,28156,Kotli Mohian (212)
8,28219,Kotli Nangal (334)
8,28752,Kotli Phasi (232)
8,28421,Kotli Rawlan (574)
8,28359,Kotli Sainian (611)
8,28232,Kotli Shahpur (208)
8,28886,Kotli Surat Malhi (415)
8,28806,Kotli Thablan (311)
8,28862,Kotli Upplan (399)
8,28951,Kotli Veeran (348)
8,27787,Kukar (11)
8,27954,Kukkar (72)
8,27870,Kunde Lalowal (696)
8,28089,Kunjar (423)
8,28455,Kunt (526)
8,28594,Ladha Munda (86)
8,28652,Ladho Bhana (119)
8,28419,Ladhu Pur (572)
8,28202,Lahri Viran (651)
8,28555,Lailla (45)
8,28016,Lakhan Kalan (123)
8,28017,Lakhan Khurd (124)
8,28469,Lakhan Pur (550)
8,28273,Lakhanpal (657)
8,28147,Lakhowal (201)
8,28826,Lale Nangal (357)
8,27823,Lalu Chak (22)
8,28049,Laluwal (409)
8,28990,Laluwal (475)
8,28299,Lamin (614)
8,28111,Langah (226)
8,28429,Langar Kot (493)
8,28807,Langarwal (313)
8,27884,Lange (681)
8,28599,Langianwali (78)
8,28872,Laqmanian (411)
8,28629,Leel Kalan (167)
8,28677,Leel Khurd (193)
8,28103,Lehal (386)
8,27903,Loda (254)
8,27919,Lodha (181)
8,28817,Lodhi Nangal (332)
8,28348,Lodhipur (382)
8,28686,Loh Chap (179)
8,28953,Loharanwali (345)
8,27897,Lohgarh (305)
8,28130,Lole Nangal (157)
8,28699,Longowal (201)
8,27976,Lopa (95)
8,28356,Maan (608)
8,28051,Machhana (413)
8,28647,Machhike (111)
8,27907,Machhrala (256)
8,28934,Machhrala (449)
8,28549,Machrai (56)
8,28184,Maddowal (317)
8,27924,Madhepur (176)
8,28612,Madra (104)
8,28144,Magar Mudian (191)
8,28024,Mahal (137)
8,28943,Mahal Nangal (467)
8,28306,Mahan Dev Kalan (371)
8,28254,Mahan Dev Khurd (351)
8,27890,Maharajpur (676)
8,28514,Mahesh Dogar (17)
8,27814,Maheshpur (6)
8,27817,Majhwal (17)
8,27910,Majithi (260)
8,28126,Makandpur (159)
8,27793,Makaura (5)
8,28697,Malakpur (224)
8,28874,Malakpur (413)
8,28846,Malakwal (323)
8,28950,Malewal (350)
8,28310,Mali Samrai (374)
8,28443,Malia (517)
8,27902,Malian (275)
8,28059,Malianwala (429)
8,28435,Mallian (502)
8,28316,Mallian(Faqiran) (464)
8,28277,Mallowal (653)
8,28589,Mallowali (67)
8,28748,Malludawara (230)
8,28084,Malo Gil (426)
8,27955,Malomowan (68)
8,27927,Malook Chak (45)
8,28841,Malookwali (366)
8,27894,Maluk Mattu (670)
8,27788,Mami Chak Ranga (12)
8,27815,Mamka Khizarpur (15)
8,28881,Mamman (408)
8,28693,Mamrai (225)
8,27791,Mamwal (14)
8,28935,Man (448)
8,28575,Mand (65)
8,28063,Mandahar (434)
8,28595,Mandiala (87)
8,28811,Mandsandwal (319)
8,27960,Manepur (134)
8,28308,Manepur (376)
8,28559,Manesh (38)
8,28239,Mangal Sain (232)
8,28964,Mangian (479)
8,28022,Manj (133)
8,27851,Manj (284)
8,28341,Manj (507)
8,28828,Manjianwali (329)
8,28221,Mankaur Singh (356) (Part)
8,28662,Mannan (140)
8,28676,Manoharpur (192)
8,28988,Mansoor (493)
8,28139,Mansoor (51)
8,28333,Mansur Manj (481)
8,27830,Mansura (51)
8,28627,Mansurke (175)
8,28795,Marar (299)
8,27794,Marara (2)
8,28354,Mare (490)
8,28548,Mari Buchian (6)
8,28516,Mari Panwan (13)
8,28704,Masanian (197)
8,28148,Maseet (202)
8,28005,Mastkot (114)
8,28534,Mathola (31)
8,28178,Matwan (250)
8,28978,Megha (483)
8,28286,Meghian (631)
8,28211,Mehandipur (316)
8,28602,Mehmadpur (81)
8,28410,Mehrey (567)
8,28980,Mehta (485)
8,28520,Mehtewal (28)
8,28925,Mera Ransikey (436)
8,28928,Metla (440)
8,28535,Metla (47)
8,28289,Miani (629)
8,27908,Miani Jhabelian (258)
8,27833,Miani Malahan (44)
8,28462,Miani Malahan (539)
8,28596,Mika (76)
8,27972,Mir Kachana (100)
8,28865,Mir Kachana (402)
8,27899,Mirjanpur (308)
8,28665,Mirpur (141)
8,28216,Mirpur (331) (Part)
8,27879,Mirpur (686)
8,28769,Mirzajan (258)
8,27826,Mirzapur (23)
8,28711,Misharpura (129)
8,28489,Mitha (716)
8,28491,Mochpur (717)
8,28907,Mohlowali (375)
8,28620,Mokal (166)
8,28269,Mokhe (661)
8,27971,Momanpur (99)
8,28601,Momanwal (77)
8,28965,Moolowali (480)
8,28524,Moor (22)
8,28395,Moth Sarai (705)
8,28027,Mour (140)
8,28065,Mugal (433)
8,27836,Mughlani Chak (41)
8,28396,Mugla (706)
8,27858,Mugrala (292)
8,28101,Mulianwala (406)
8,28734,Mulianwali (283)
8,28493,Mullanwal (541)
8,28492,Mullanwal (719)
8,28499,Munan (724)
8,28392,Munan Kalan (589)
8,28367,Munan Khurd (621)
8,28327,Mundi Karal (478)
8,27798,Munnanwali (283)
8,28632,Muradpur (157)
8,27822,Muradpur (24)
8,28829,Murideke (330)
8,28057,Musatfapur (427)
8,28303,Mustfabad Jattan (368)
8,28166,Mustfabad Saidan (239)
8,28892,Nabi Nagar (430)
8,28230,Nabipur (339) (Part)
8,900156,Nabipur Colony
8,27931,Nadala (58)
8,28200,Nadala (647)
8,28159,Naharpur (209)
8,27978,Naharpur (89)
8,28547,Nahra (55)
8,28422,Nainukot (500)
8,28452,Namana (522)
8,28804,Nanak Chack (309)
8,28860,Nangal (397)
8,28298,Nangal (616)
8,28592,Nangal (94)
8,28622,Nangal Bhagbana (171)
8,28689,Nangal Buttar (185)
8,27932,Nangal Dala (61)
8,28557,Nangal Jhawar (36)
8,28011,Nano Harni (120)
8,28191,Nano Nangal (666)
8,28477,Nanowal Kalan (563)
8,28478,Nanowal Khurd (562)
8,28272,Narad (658)
8,28287,Narainpur (632)
8,28019,Naranwali (131)
8,27880,Naroba (687)
8,28082,Narwan (424)
8,28802,Naserke (306)
8,28660,Nasirpur (114)
8,28623,Nathpur (174)
8,28630,Nathu Khaira (159)
8,28717,Nathwal (124)
8,28658,Natt (136)
8,28619,Natt (165)
8,28187,Naurangpur (312)
8,27807,Naurangpur (38)
8,28296,Naushehra (641)
8,28320,Naushehra Majja Singh (470)
8,27834,Naushera (43)
8,28238,Nawan Pind (231)
8,28772,Nawan Pind Barkiwala (261)
8,28701,Nawan Pind Mehmuwal (202)
8,28759,Nawan Pind Milkhiwala (252)
8,27904,Niamta (255)
8,27843,Nijabatpur (272)
8,27816,Nikka (16)
8,28947,Nikko Sarai (367)
8,27821,Nithar (20)
8,27841,Niwan Dhakala (267)
8,28497,Noon (722)
8,28542,Noorpur (52)
8,28390,Nuktipur (582)
8,28033,Nurowali (149)
8,28123,Nurpur (165)
8,28912,Nurpur (419)
8,27813,Ogra (33)
8,28858,Ogrewal (395)
8,28765,Othian (246)
8,28960,Pabba Rali (349)
8,27888,Pachowal (678)
8,28910,Padda (371)
8,28583,Padde (72)
8,28136,Paharipur (195)
8,28227,Pahra (357)
8,28550,Paijo Chak (57)
8,27998,Pairowal (107)
8,28969,Pakhoke Dera Baba Nanak (442)
8,28967,Pakhokey Mehmaran (468)
8,28201,Pakhowal (648)
8,27969,Pakiwan (96)
8,28972,Palla Nangal (471 )
8,28262,Pandher (363)
8,28195,Pandori Bainsan (649)
8,28456,Pandori Mian Singh (532)
8,28569,Pandori(89)
8,28185,Paniar (313)
8,28086,Paniar (420)
8,28674,Panj Graian (154)
8,27997,Panwan (122)
8,28845,Panwan (325)
8,28984,Panwan (489)
8,28952,Paracha (347)
8,28809,Parowal (315)
8,28153,Parson Ka Pind (214)
8,28708,Partapgarh (210)
8,28434,Pasnawal (486)
8,27970,Passin (98)
8,27909,Passiyal (259)
8,28495,Paswal (720)
8,28673,Peerowali (151)
8,28605,Pero Shah (83)
8,28330,Peroshah (473)
8,28481,Phero Chechi (546)
8,28207,Phoolpur Garotian (314)
8,28500,Phulara (725)
8,28703,Pind Purana (198)
8,27800,Pindi Rangra (270)
8,28522,Pindi Rori (24)
8,27996,Pindi Saidan (105)
8,28242,Piranbag (235)
8,28252,Pirdi Sain (373)
8,28388,Piro Langah (584)
8,28714,Pulke (131)
8,28991,Purana Wahli (474)
8,28236,Purewal Jattan (227)
8,28719,Purian Kalan (123)
8,28657,Purian Khurd (137)
8,28152,Purowal Araian (215)
8,28237,Purowal Rajputtan (230)
8,28785,Qadian Rajputan (269)
8,900187,Qadian [Mci - Og]
8,27943,Qadianwali (172)
8,28117,Qadianwali (217)
8,28013,Qazipur (144)
8,28744,Qila Darshan Singh (221)
8,28815,Qila Desa Singh (320)
8,28761,Qila Lal Singh (254)
8,27959,Qila Nathu Singh (135)
8,28740,Qila Tek Singh (217)
8,28923,Quadian (434)
8,28664,Radhan (143)
8,28129,Radhan (156)
8,28889,Rahimabad (432)
8,28323,Rai Chak (477)
8,28879,Raichack (406)
8,900219,Railway Station(Abadi)
8,28906,Raimal (379)
